model,method,guesser_model,board_seed,board_style,trial,status,stage,outcome,game_length,targets_found,target_recovery_rate,assassin_hit,codemaster_attempts,codemaster_rejected,codemaster_compliance_rate,codemaster_call_failures,guesser_attempts,guesser_rejected,guesser_compliance_rate,guesser_call_failures,started_at,duration_s,terminal_error,error
openai/gpt-4o-mini,translate_pipeline,anthropic/claude-haiku-4.5,7,dual_80,0,ok,,win,8,9,1.0,False,11,3,0.7272727272727273,0,16,0,1.0,0,2026-08-17T05:13:42.446861+00:00,153.613,,
openai/gpt-4o-mini,translate_pipeline,anthropic/claude-haiku-4.5,8,dual_80,0,ok,,win,9,9,1.0,False,14,5,0.6428571428571429,0,17,0,1.0,0,2026-08-17T05:18:03.949412+00:00,169.048,,
openai/gpt-4o-mini,translate_pipeline,anthropic/claude-haiku-4.5,9,dual_80,0,ok,,loss,8,5,0.5555555555555556,True,10,2,0.8,0,13,0,1.0,0,2026-08-17T05:20:52.995561+00:00,128.656,,
qwen/qwen3.5-9b,strong_hebrew,anthropic/claude-haiku-4.5,0,dual_0,0,ok,,loss,2,2,0.2222222222222222,True,6,4,0.3333333333333333,0,4,0,1.0,0,2026-08-17T01:23:56.035519+00:00,103.442,,
qwen/qwen3.5-9b,strong_hebrew,anthropic/claude-haiku-4.5,1,dual_0,0,ok,,win,8,9,1.0,False,21,13,0.38095238095238093,0,16,0,1.0,0,2026-08-17T01:25:39.477987+00:00,387.555,,
qwen/qwen3.5-9b,strong_hebrew,anthropic/claude-haiku-4.5,2,dual_0,0,ok,,win,15,9,1.0,False,21,6,0.7142857142857143,0,23,0,1.0,0,2026-08-17T01:28:53.958245+00:00,357.322,,
qwen/qwen3.5-9b,strong_hebrew,anthropic/claude-haiku-4.5,3,dual_0,0,ok,,loss,5,0,0.0,True,5,0,1.0,0,5,0,1.0,0,2026-08-17T01:32:19.340648+00:00,62.951,,
qwen/qwen3.5-9b,strong_hebrew,anthropic/claude-haiku-4.5,4,dual_0,0,ok,,win,10,9,1.0,False,17,7,0.5882352941176471,0,18,0,1.0,0,2026-08-17T01:35:46.224611+00:00,267.54,,
qwen/qwen3.5-9b,strong_hebrew,anthropic/claude-haiku-4.5,5,dual_0,0,ok,,codemaster_failure,3,3,0.3333333333333333,False,13,10,0.23076923076923078,1,6,0,1.0,0,2026-08-17T01:39:12.735487+00:00,141.152,Codemaster qwen/qwen3.5-9b/strong_hebrew failed after 6 attempts: Model qwen/qwen3.5-9b failed to produce valid JSON after 1 attempts: Could not parse JSON: Unterminated string starting at: line 9 column 16 (char 115),
qwen/qwen3.5-9b,strong_hebrew,anthropic/claude-haiku-4.5,6,dual_0,0,ok,,win,14,9,1.0,False,29,15,0.4827586206896552,0,22,0,1.0,0,2026-08-17T01:41:33.886611+00:00,330.914,,
qwen/qwen3.5-9b,strong_hebrew,anthropic/claude-haiku-4.5,7,dual_0,0,ok,,loss,6,4,0.4444444444444444,True,9,3,0.6666666666666666,0,10,0,1.0,0,2026-08-17T01:45:20.234499+00:00,139.914,,
qwen/qwen3.5-9b,strong_hebrew,anthropic/claude-haiku-4.5,8,dual_0,0,ok,,win,11,9,1.0,False,17,6,0.6470588235294118,0,19,0,1.0,0,2026-08-17T01:47:34.295568+00:00,257.672,,
qwen/qwen3.5-9b,strong_hebrew,anthropic/claude-haiku-4.5,9,dual_0,0,ok,,loss,1,0,0.0,True,1,0,1.0,0,1,0,1.0,0,2026-08-17T01:50:54.646852+00:00,12.703,,
qwen/qwen3.5-9b,strong_hebrew,anthropic/claude-haiku-4.5,0,dual_100,0,ok,,loss,15,6,0.6666666666666666,True,26,11,0.5769230769230769,0,21,0,1.0,0,2026-08-17T02:47:24.243053+00:00,440.672,,
qwen/qwen3.5-9b,strong_hebrew,anthropic/claude-haiku-4.5,1,dual_100,0,ok,,loss,5,3,0.3333333333333333,True,11,6,0.45454545454545453,0,8,0,1.0,0,2026-08-17T02:50:59.842553+00:00,111.56,,
qwen/qwen3.5-9b,strong_hebrew,anthropic/claude-haiku-4.5,2,dual_100,0,ok,,loss,5,3,0.3333333333333333,True,11,6,0.45454545454545453,0,8,0,1.0,0,2026-08-17T02:54:44.896589+00:00,264.134,,
qwen/qwen3.5-9b,strong_hebrew,anthropic/claude-haiku-4.5,3,dual_100,0,ok,,loss,12,7,0.7777777777777778,True,23,11,0.5217391304347826,0,18,0,1.0,0,2026-08-17T02:57:54.734875+00:00,348.45,,
qwen/qwen3.5-9b,strong_hebrew,anthropic/claude-haiku-4.5,4,dual_100,0,ok,,win,18,9,1.0,False,30,12,0.6,0,26,0,1.0,0,2026-08-17T02:59:12.372336+00:00,536.754,,
qwen/qwen3.5-9b,strong_hebrew,anthropic/claude-haiku-4.5,5,dual_100,0,ok,,codemaster_failure,6,4,0.4444444444444444,False,14,8,0.42857142857142855,1,10,0,1.0,0,2026-08-17T03:03:57.459934+00:00,270.651,"Codemaster qwen/qwen3.5-9b/strong_hebrew failed after 6 attempts: Model qwen/qwen3.5-9b failed to produce valid JSON after 1 attempts: Could not parse JSON: Expecting ',' delimiter: line 1 column 359 (char 358)",
qwen/qwen3.5-9b,strong_hebrew,anthropic/claude-haiku-4.5,6,dual_100,0,ok,,loss,12,8,0.8888888888888888,True,21,9,0.5714285714285714,0,20,0,1.0,0,2026-08-17T03:08:09.122945+00:00,302.47,,
qwen/qwen3.5-9b,strong_hebrew,anthropic/claude-haiku-4.5,7,dual_100,0,ok,,loss,1,1,0.1111111111111111,True,5,4,0.2,0,2,0,1.0,0,2026-08-17T03:10:09.096061+00:00,50.866,,
qwen/qwen3.5-9b,strong_hebrew,anthropic/claude-haiku-4.5,8,dual_100,0,ok,,loss,2,1,0.1111111111111111,True,10,8,0.2,0,3,0,1.0,0,2026-08-17T03:13:19.660311+00:00,98.607,,
qwen/qwen3.5-9b,strong_hebrew,anthropic/claude-haiku-4.5,9,dual_100,0,ok,,codemaster_failure,2,0,0.0,False,12,10,0.16666666666666666,1,2,0,1.0,0,2026-08-17T03:15:36.133124+00:00,177.436,"Codemaster qwen/qwen3.5-9b/strong_hebrew failed after 6 attempts: Model qwen/qwen3.5-9b failed to produce valid JSON after 1 attempts: Could not parse JSON: Expecting ',' delimiter: line 5 column 63 (char 121)",
qwen/qwen3.5-9b,strong_hebrew,anthropic/claude-haiku-4.5,0,dual_50,0,ok,,loss,1,0,0.0,True,1,0,1.0,0,1,0,1.0,0,2026-08-17T01:51:51.967239+00:00,12.595,,
qwen/qwen3.5-9b,strong_hebrew,anthropic/claude-haiku-4.5,1,dual_50,0,ok,,loss,14,7,0.7777777777777778,True,22,8,0.6363636363636364,0,20,0,1.0,0,2026-08-17T01:53:05.985783+00:00,304.694,,
qwen/qwen3.5-9b,strong_hebrew,anthropic/claude-haiku-4.5,2,dual_50,0,ok,,win,12,9,1.0,False,19,7,0.631578947368421,0,20,0,1.0,0,2026-08-17T01:55:21.994244+00:00,270.769,,
qwen/qwen3.5-9b,strong_hebrew,anthropic/claude-haiku-4.5,3,dual_50,0,ok,,loss,14,8,0.8888888888888888,True,22,8,0.6363636363636364,0,22,0,1.0,0,2026-08-17T01:58:14.407553+00:00,265.41,,
qwen/qwen3.5-9b,strong_hebrew,anthropic/claude-haiku-4.5,4,dual_50,0,ok,,win,12,9,1.0,False,23,11,0.5217391304347826,0,20,0,1.0,0,2026-08-17T02:00:50.141232+00:00,391.822,,
qwen/qwen3.5-9b,strong_hebrew,anthropic/claude-haiku-4.5,5,dual_50,0,ok,,win,14,9,1.0,False,23,9,0.6086956521739131,0,22,0,1.0,0,2026-08-17T02:04:39.227403+00:00,313.709,,
qwen/qwen3.5-9b,strong_hebrew,anthropic/claude-haiku-4.5,6,dual_50,0,ok,,loss,20,8,0.8888888888888888,True,35,15,0.5714285714285714,0,28,0,1.0,0,2026-08-17T02:07:21.962656+00:00,458.191,,
qwen/qwen3.5-9b,strong_hebrew,anthropic/claude-haiku-4.5,7,dual_50,0,ok,,loss,11,8,0.8888888888888888,True,31,20,0.3548387096774194,0,19,0,1.0,0,2026-08-17T02:12:18.094315+00:00,414.18,,
qwen/qwen3.5-9b,strong_hebrew,anthropic/claude-haiku-4.5,8,dual_50,0,ok,,loss,3,2,0.2222222222222222,True,5,2,0.6,0,5,0,1.0,0,2026-08-17T02:16:02.696973+00:00,104.36,,
qwen/qwen3.5-9b,strong_hebrew,anthropic/claude-haiku-4.5,9,dual_50,0,ok,,loss,3,3,0.3333333333333333,True,4,1,0.75,0,6,0,1.0,0,2026-08-17T02:18:07.530986+00:00,68.874,,
qwen/qwen3.5-9b,strong_hebrew,anthropic/claude-haiku-4.5,0,dual_80,0,ok,,loss,15,7,0.7777777777777778,True,21,6,0.7142857142857143,0,22,0,1.0,0,2026-08-17T02:19:43.570092+00:00,370.852,,
qwen/qwen3.5-9b,strong_hebrew,anthropic/claude-haiku-4.5,1,dual_80,0,ok,,loss,1,1,0.1111111111111111,True,1,0,1.0,0,2,0,1.0,0,2026-08-17T02:24:12.964722+00:00,21.157,,
qwen/qwen3.5-9b,strong_hebrew,anthropic/claude-haiku-4.5,2,dual_80,0,ok,,loss,13,7,0.7777777777777778,True,21,8,0.6190476190476191,0,20,0,1.0,0,2026-08-17T02:25:06.722556+00:00,297.087,,
qwen/qwen3.5-9b,strong_hebrew,anthropic/claude-haiku-4.5,3,dual_80,0,ok,,loss,2,1,0.1111111111111111,True,6,4,0.3333333333333333,0,3,0,1.0,0,2026-08-17T02:27:32.565667+00:00,99.959,,
qwen/qwen3.5-9b,strong_hebrew,anthropic/claude-haiku-4.5,4,dual_80,0,ok,,loss,15,6,0.6666666666666666,True,31,16,0.4838709677419355,0,20,0,1.0,0,2026-08-17T02:30:03.808997+00:00,372.446,,
qwen/qwen3.5-9b,strong_hebrew,anthropic/claude-haiku-4.5,5,dual_80,0,ok,,loss,4,0,0.0,True,7,3,0.5714285714285714,0,4,0,1.0,0,2026-08-17T02:32:03.506222+00:00,103.323,,
qwen/qwen3.5-9b,strong_hebrew,anthropic/claude-haiku-4.5,6,dual_80,0,ok,,loss,3,1,0.1111111111111111,True,7,4,0.42857142857142855,0,4,0,1.0,0,2026-08-17T02:34:50.382303+00:00,168.768,,
qwen/qwen3.5-9b,strong_hebrew,anthropic/claude-haiku-4.5,7,dual_80,0,ok,,loss,18,7,0.7777777777777778,True,32,14,0.5625,0,25,0,1.0,0,2026-08-17T02:37:39.150329+00:00,606.162,,
qwen/qwen3.5-9b,strong_hebrew,anthropic/claude-haiku-4.5,8,dual_80,0,ok,,loss,9,6,0.6666666666666666,True,18,9,0.5,0,15,0,1.0,0,2026-08-17T02:39:26.949542+00:00,230.813,,
qwen/qwen3.5-9b,strong_hebrew,anthropic/claude-haiku-4.5,9,dual_80,0,ok,,codemaster_failure,7,3,0.3333333333333333,False,30,23,0.23333333333333334,1,10,0,1.0,0,2026-08-17T02:43:52.021040+00:00,427.838,Codemaster qwen/qwen3.5-9b/strong_hebrew failed after 6 attempts: intended_targets not on board: ['מערך'],
qwen/qwen3.5-9b,translate_pipeline,anthropic/claude-haiku-4.5,0,dual_0,0,ok,,loss,12,7,0.7777777777777778,True,20,8,0.6,0,19,0,1.0,0,2026-08-17T03:17:20.134722+00:00,319.191,,
qwen/qwen3.5-9b,translate_pipeline,anthropic/claude-haiku-4.5,1,dual_0,0,ok,,win,13,9,1.0,False,24,11,0.5416666666666666,0,21,0,1.0,0,2026-08-17T03:21:10.238383+00:00,403.134,,
qwen/qwen3.5-9b,translate_pipeline,anthropic/claude-haiku-4.5,2,dual_0,0,ok,,loss,9,2,0.2222222222222222,True,20,11,0.45,0,11,0,1.0,0,2026-08-17T03:24:53.578844+00:00,536.643,,
qwen/qwen3.5-9b,translate_pipeline,anthropic/claude-haiku-4.5,3,dual_0,0,ok,,loss,1,0,0.0,True,2,1,0.5,0,1,0,1.0,0,2026-08-17T03:29:14.782037+00:00,33.04,,
qwen/qwen3.5-9b,translate_pipeline,anthropic/claude-haiku-4.5,4,dual_0,0,ok,,loss,11,5,0.5555555555555556,True,21,10,0.5238095238095238,0,16,0,1.0,0,2026-08-17T03:33:28.299453+00:00,360.114,,
qwen/qwen3.5-9b,translate_pipeline,anthropic/claude-haiku-4.5,5,dual_0,0,ok,,loss,12,6,0.6666666666666666,True,21,9,0.5714285714285714,0,18,0,1.0,0,2026-08-17T03:37:23.786894+00:00,350.798,,
qwen/qwen3.5-9b,translate_pipeline,anthropic/claude-haiku-4.5,6,dual_0,0,ok,,win,18,9,1.0,False,22,4,0.8181818181818182,0,26,0,1.0,0,2026-08-17T03:41:08.310476+00:00,419.256,,
qwen/qwen3.5-9b,translate_pipeline,anthropic/claude-haiku-4.5,7,dual_0,0,ok,,win,15,9,1.0,False,28,13,0.5357142857142857,0,23,0,1.0,0,2026-08-17T03:45:51.046244+00:00,508.487,,
qwen/qwen3.5-9b,translate_pipeline,anthropic/claude-haiku-4.5,8,dual_0,0,ok,,win,10,9,1.0,False,20,10,0.5,0,18,0,1.0,0,2026-08-17T03:50:15.485260+00:00,381.694,,
qwen/qwen3.5-9b,translate_pipeline,anthropic/claude-haiku-4.5,9,dual_0,0,ok,,loss,7,3,0.3333333333333333,True,13,6,0.5384615384615384,0,10,0,1.0,0,2026-08-17T03:58:10.954416+00:00,210.6,,
qwen/qwen3.5-9b,translate_pipeline,anthropic/claude-haiku-4.5,0,dual_100,0,ok,,loss,16,8,0.8888888888888888,True,25,9,0.64,0,23,0,1.0,0,2026-08-17T05:23:01.650429+00:00,386.692,,
qwen/qwen3.5-9b,translate_pipeline,anthropic/claude-haiku-4.5,1,dual_100,0,ok,,loss,11,5,0.5555555555555556,True,22,11,0.5,0,16,0,1.0,0,2026-08-17T05:28:20.192608+00:00,377.545,,
qwen/qwen3.5-9b,translate_pipeline,anthropic/claude-haiku-4.5,2,dual_100,0,ok,,codemaster_failure,0,0,0.0,False,6,6,0.0,1,0,0,,0,2026-08-17T05:32:19.475496+00:00,133.739,Codemaster qwen/qwen3.5-9b/translate_pipeline failed after 6 attempts: intended_targets not on board: ['אושר'],
qwen/qwen3.5-9b,translate_pipeline,anthropic/claude-haiku-4.5,3,dual_100,0,ok,,loss,3,2,0.2222222222222222,True,7,4,0.42857142857142855,0,5,0,1.0,0,2026-08-17T05:36:59.972139+00:00,98.982,,
qwen/qwen3.5-9b,translate_pipeline,anthropic/claude-haiku-4.5,4,dual_100,0,ok,,loss,4,3,0.3333333333333333,True,6,2,0.6666666666666666,0,7,0,1.0,0,2026-08-17T05:39:20.758953+00:00,126.661,,
qwen/qwen3.5-9b,translate_pipeline,anthropic/claude-haiku-4.5,5,dual_100,0,ok,,loss,6,3,0.3333333333333333,True,10,4,0.6,0,9,0,1.0,0,2026-08-17T05:43:12.009283+00:00,142.679,,
qwen/qwen3.5-9b,translate_pipeline,anthropic/claude-haiku-4.5,6,dual_100,0,ok,,win,12,9,1.0,False,18,6,0.6666666666666666,0,19,0,1.0,0,2026-08-17T05:45:34.687869+00:00,241.579,,
qwen/qwen3.5-9b,translate_pipeline,anthropic/claude-haiku-4.5,7,dual_100,0,ok,,win,18,9,1.0,False,40,22,0.45,0,26,0,1.0,0,2026-08-17T05:48:05.330322+00:00,554.533,,
qwen/qwen3.5-9b,translate_pipeline,anthropic/claude-haiku-4.5,8,dual_100,0,ok,,loss,7,7,0.7777777777777778,True,10,3,0.7,0,14,0,1.0,0,2026-08-17T05:51:57.034712+00:00,201.891,,
qwen/qwen3.5-9b,translate_pipeline,anthropic/claude-haiku-4.5,9,dual_100,0,ok,,loss,2,1,0.1111111111111111,True,5,3,0.4,0,3,0,1.0,0,2026-08-17T05:55:12.408140+00:00,65.276,,
qwen/qwen3.5-9b,translate_pipeline,anthropic/claude-haiku-4.5,0,dual_50,0,ok,,loss,1,0,0.0,True,1,0,1.0,0,1,0,1.0,0,2026-08-17T04:01:06.576209+00:00,15.888,,
qwen/qwen3.5-9b,translate_pipeline,anthropic/claude-haiku-4.5,1,dual_50,0,ok,,loss,11,7,0.7777777777777778,True,16,5,0.6875,0,18,0,1.0,0,2026-08-17T04:03:04.219417+00:00,311.697,,
qwen/qwen3.5-9b,translate_pipeline,anthropic/claude-haiku-4.5,2,dual_50,0,ok,,loss,5,3,0.3333333333333333,True,6,1,0.8333333333333334,0,8,0,1.0,0,2026-08-17T04:06:52.991834+00:00,124.647,,
qwen/qwen3.5-9b,translate_pipeline,anthropic/claude-haiku-4.5,3,dual_50,0,ok,,win,17,9,1.0,False,28,11,0.6071428571428571,0,25,0,1.0,0,2026-08-17T04:10:58.315557+00:00,523.454,,
qwen/qwen3.5-9b,translate_pipeline,anthropic/claude-haiku-4.5,4,dual_50,0,ok,,loss,4,1,0.1111111111111111,True,6,2,0.6666666666666666,0,5,0,1.0,0,2026-08-17T04:14:23.896590+00:00,106.344,,
qwen/qwen3.5-9b,translate_pipeline,anthropic/claude-haiku-4.5,5,dual_50,0,ok,,codemaster_failure,2,0,0.0,False,10,8,0.2,1,2,0,1.0,0,2026-08-17T04:19:41.769202+00:00,183.832,"Codemaster qwen/qwen3.5-9b/translate_pipeline failed after 6 attempts: Model qwen/qwen3.5-9b failed to produce valid JSON after 1 attempts: Could not parse JSON: Expecting ',' delimiter: line 5 column 1721 (char 1786)",
qwen/qwen3.5-9b,translate_pipeline,anthropic/claude-haiku-4.5,6,dual_50,0,ok,,loss,15,7,0.7777777777777778,True,26,11,0.5769230769230769,0,22,0,1.0,0,2026-08-17T04:22:45.601047+00:00,441.0,,
qwen/qwen3.5-9b,translate_pipeline,anthropic/claude-haiku-4.5,7,dual_50,0,ok,,loss,14,7,0.7777777777777778,True,30,16,0.4666666666666667,0,21,0,1.0,0,2026-08-17T04:28:49.806066+00:00,655.833,,
qwen/qwen3.5-9b,translate_pipeline,anthropic/claude-haiku-4.5,8,dual_50,0,ok,,win,14,9,1.0,False,27,13,0.5185185185185185,0,22,0,1.0,0,2026-08-17T04:34:23.307197+00:00,575.667,,
qwen/qwen3.5-9b,translate_pipeline,anthropic/claude-haiku-4.5,9,dual_50,0,ok,,codemaster_failure,0,0,0.0,False,6,6,0.0,1,0,0,,0,2026-08-17T04:42:02.008117+00:00,62.097,"Codemaster qwen/qwen3.5-9b/translate_pipeline failed after 6 attempts: intended_targets not on board: ['כוכב הלכת', 'כוכב הלכת']",
qwen/qwen3.5-9b,translate_pipeline,anthropic/claude-haiku-4.5,0,dual_80,0,ok,,win,13,9,1.0,False,29,16,0.4482758620689655,0,21,0,1.0,0,2026-08-17T04:45:55.476364+00:00,434.491,,
qwen/qwen3.5-9b,translate_pipeline,anthropic/claude-haiku-4.5,1,dual_80,0,ok,,loss,6,3,0.3333333333333333,True,11,5,0.5454545454545454,0,9,0,1.0,0,2026-08-17T04:49:15.347253+00:00,207.835,,
qwen/qwen3.5-9b,translate_pipeline,anthropic/claude-haiku-4.5,2,dual_80,0,ok,,loss,11,5,0.5555555555555556,True,20,9,0.55,0,16,0,1.0,0,2026-08-17T04:53:05.311575+00:00,306.742,,
qwen/qwen3.5-9b,translate_pipeline,anthropic/claude-haiku-4.5,3,dual_80,0,ok,,win,9,9,1.0,False,19,10,0.47368421052631576,0,16,0,1.0,0,2026-08-17T04:55:55.429489+00:00,267.618,,
qwen/qwen3.5-9b,translate_pipeline,anthropic/claude-haiku-4.5,4,dual_80,0,ok,,loss,14,7,0.7777777777777778,True,23,9,0.6086956521739131,0,21,0,1.0,0,2026-08-17T05:01:02.732204+00:00,373.98,,
qwen/qwen3.5-9b,translate_pipeline,anthropic/claude-haiku-4.5,5,dual_80,0,ok,,loss,6,4,0.4444444444444444,True,18,12,0.3333333333333333,0,10,0,1.0,0,2026-08-17T05:06:40.272003+00:00,325.77,,
qwen/qwen3.5-9b,translate_pipeline,anthropic/claude-haiku-4.5,6,dual_80,0,ok,,win,10,9,1.0,False,18,8,0.5555555555555556,0,17,0,1.0,0,2026-08-17T05:09:27.333184+00:00,262.513,,
qwen/qwen3.5-9b,translate_pipeline,anthropic/claude-haiku-4.5,7,dual_80,0,ok,,loss,13,8,0.8888888888888888,True,27,14,0.48148148148148145,0,20,0,1.0,0,2026-08-17T05:12:25.406040+00:00,546.956,,
qwen/qwen3.5-9b,translate_pipeline,anthropic/claude-haiku-4.5,8,dual_80,0,ok,,loss,2,2,0.2222222222222222,True,6,4,0.3333333333333333,0,4,0,1.0,0,2026-08-17T05:16:16.058303+00:00,107.892,,
qwen/qwen3.5-9b,translate_pipeline,anthropic/claude-haiku-4.5,9,dual_80,0,ok,,loss,2,1,0.1111111111111111,True,3,1,0.6666666666666666,0,3,0,1.0,0,2026-08-17T05:20:45.533792+00:00,77.836,,
